what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1377655338154
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1377655338156
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1377655338156
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1377655338157
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1377655338157
started,bundle,jp.gr.java_conf.ussiy.app.propedit,6.0.0,"jp.gr.java_conf.ussiy.app.propedit",1377655338157
os,sysinfo,,,"win32",1377655338161
arch,sysinfo,,,"x86",1377655338161
ws,sysinfo,,,"win32",1377655338161
locale,sysinfo,,,"zh_CN",1377655338161
processors,sysinfo,,,"4",1377655338161
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1377655338161
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1377655338161
java.specification.name,sysinfo,,,"Java Platform API Specification",1377655338161
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377655338161
java.specification.version,sysinfo,,,"1.6",1377655338161
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1377655338161
java.version,sysinfo,,,"1.6.0_31",1377655338161
java.vm.info,sysinfo,,,"mixed mode",1377655338161
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1377655338161
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377655338161
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377655338161
java.vm.specification.version,sysinfo,,,"1.0",1377655338161
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1377655338161
java.vm.version,sysinfo,,,"20.6-b01",1377655338161
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377655341970
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377655342012
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377655342013
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1377655342848
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1377655344716
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1377655344720
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1377655344722
started,bundle,org.tigris.subversion.subclipse.core,1.0.0,"org.tigris.subversion.subclipse.core",1377655344817
started,bundle,org.tigris.subversion.subclipse.ui,1.0.0,"org.tigris.subversion.subclipse.ui",1377655344870
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377655345122
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377655345178
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1377655345251
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377655355072
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377655359993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377655360095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377655390202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377655433376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377655440926
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1377655502978
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1377655503596
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1377655503599
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1377655503624
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1377655503625
